fetchedAt,queryLabel,soldDate,redfinPropertyId,redfinListingId,mlsListingNumber,mlsStatus,address,unitNumber,city,state,zip,neighborhood,propertyType,uiPropertyType,yearBuilt,beds,baths,fullBaths,sqft,lotSize,stories,soldPrice,pricePerSqFt,hoaMonthly,domDays,timeOnRedfinMs,listingAgentName,listingBrokerName,sellingBrokerName,lat,lon,redfinUrl
2026-09-19T20:39:35.232Z,NW Seattle,2026-08-24,202264811,216897358,2540679,Closed,9744 B Holman Rd NW,,Seattle,WA,98117,Greenwood,Townhouse,3,2026,3,2,2,1550,550,1.5,515000,332,47,,,Ray York,"Windermere RE/Capitol Hill,Inc",ZNonMember-Office-MLS,47.7003768,-122.364156,https://www.redfin.com/WA/Seattle/9744-B-Holman-Rd-NW-98117/home/202264811
2026-09-19T20:39:35.232Z,West Seattle,2026-08-24,202295115,216972645,2537916,Closed,2714 58th Ave SW,,Seattle,WA,98116,Alki,Single Family,1,2026,3,2.5,2,1322,1653,3,889000,672,69,,,,Berkshire Hathaway HS NW,Redfin,47.5789108,-122.4064062,https://www.redfin.com/WA/Seattle/2714-58th-Ave-SW-98116/home/202295115
2026-09-19T20:39:35.232Z,Central Seattle,2026-08-24,202682844,220576333,2551291,Closed,825 A 17th Ave,,Seattle,WA,98144,Capitol Hill,Townhouse,3,2026,3,2,2,1782,1598,1.5,1099950,617,,,,,"Windermere RE/Capitol Hill,Inc",Redfin,47.6099579,-122.3105709,https://www.redfin.com/WA/Seattle/825-17th-Ave-98122/home/202682844
2026-09-19T20:39:35.232Z,NE Seattle,2026-08-24,203173742,220985972,2555292,Closed,2109 NE 83rd St,,Seattle,WA,98115,Ravenna,Single Family,1,2022,2,2,2,1088,1652,2,694950,639,4,,,Mandy Lind,Sound Point Real Estate LLC,Windermere RE Greenwood,47.6896713,-122.305204,https://www.redfin.com/WA/Seattle/2109-NE-83rd-St-98115/home/203173742
2026-09-19T20:39:35.232Z,NW Seattle,2026-08-24,28681580,216171591,2531574,Closed,11026 Evanston Ave N,,Seattle,WA,98133,Broadview,Single Family,1,1940,3,2,2,1400,2606,1,775000,554,23,,,Caitlin Sullivan,COMPASS,KW Greater Seattle,47.7095144,-122.3512492,https://www.redfin.com/WA/Seattle/11026-Evanston-Ave-N-98133/home/28681580
2026-09-19T20:39:35.232Z,Beacon Hill,2026-08-24,479500,214690226,2517546,Closed,4916 24th Pl S,,Seattle,WA,98108,Beacon Hill,Single Family,1,1954,3,2,2,2500,6427,1,850000,340,,,,Bradley Lee,"Skyline Properties, Inc.",Windermere Real Estate Co.,47.5580073,-122.3012541,https://www.redfin.com/WA/Seattle/4916-24th-Pl-S-98108/home/479500
2026-09-19T20:39:35.232Z,Ballard (specific),2026-08-24,498381,221448066,2561572,Closed,7515 Mary Ave NW,,Seattle,WA,98117,Whittier,Single Family,1,1929,2,2,2,1860,5418,1.5,1150101,618,,,,Danny Adamson,Lake & Company,Coldwell Banker Bain,47.6837461,-122.3757459,https://www.redfin.com/WA/Seattle/7515-Mary-Ave-NW-98117/home/498381
2026-09-19T20:39:35.232Z,NW Seattle,2026-08-21,100969,221260296,2559901,Closed,312 NW 88th St,,Seattle,WA,98117,Greenwood,Single Family,1,1916,3,2,2,1400,4800,1,749900,536,,,,Junior Torres,Windermere RE Greenwood,Keller Williams Rlty Bellevue,47.692979,-122.3612977,https://www.redfin.com/WA/Seattle/312-NW-88th-St-98117/home/100969
2026-09-19T20:39:35.232Z,Northgate,2026-08-21,101941,212939291,2490690,Closed,13722 Interlake Ave N,,Seattle,WA,98133,Bitter Lake,Single Family,1,1947,2,2,2,1050,7583,1,585000,557,,,,Brad Harper,CENTURY 21 North Homes Realty,Windermere Real Estate Midtown,47.7293327,-122.3404952,https://www.redfin.com/WA/Seattle/13722-Interlake-Ave-N-98133/home/101941
2026-09-19T20:39:35.232Z,Northgate,2026-08-21,104351,220693389,2552927,Closed,1621 N 103rd St,,Seattle,WA,98133,Northgate,Single Family,1,1952,3,3,3,1750,5979,1,950000,543,,,,Renee Donovan,"Heaton Dainard, LLC","Skyline Properties, Inc.",47.7030595,-122.338251,https://www.redfin.com/WA/Seattle/1621-N-103rd-St-98133/home/104351
2026-09-19T20:39:35.232Z,Northgate,2026-08-21,104850,216876822,2538769,Closed,10327 Stone Ave N,,Seattle,WA,98133,Licton Springs,Single Family,1,1926,3,2,2,1800,5047,1,800000,444,,,,Erick Hazelton,"Windermere RE/Capitol Hill,Inc",Windermere Real Estate GH LLC,47.704036,-122.3423878,https://www.redfin.com/WA/Seattle/10327-Stone-Ave-N-98133/home/104850
2026-09-19T20:39:35.232Z,Ballard (specific),2026-08-21,109660301,217212000,2545249,Closed,8358 19th Ave NW Unit B,Unit B,Seattle,WA,98117,Ballard,Townhouse,3,2016,3,2,2,1460,1203,1.5,625000,428,,,,Codi Nelson,Windermere Mercer Island,Best Choice Realty,47.6903496,-122.3807637,https://www.redfin.com/WA/Seattle/8358-19th-Ave-NW-98117/unit-B/home/109660301
2026-09-19T20:39:35.232Z,Wallingford,2026-08-21,117846,220828679,2550900,Closed,4527 Corliss Ave N,,Seattle,WA,98103,Wallingford,Single Family,1,2026,3,2.5,2,1597,1022,3,1150000,720,,,,John Cowan,Windermere Real Estate Co.,Windermere Real Estate Midtown,47.6622962,-122.3316753,https://www.redfin.com/WA/Seattle/4527-Corliss-Ave-N-98103/home/117846
2026-09-19T20:39:35.232Z,Wallingford,2026-08-21,118248,216917532,2539640,Closed,4055 Latona Ave NE,,Seattle,WA,98105,Wallingford,Single Family,1,1921,3,1.5,1,1920,4000,1,745000,388,,,,Patrick Beringer,Redfin,Bushwick,47.6571299,-122.3260487,https://www.redfin.com/WA/Seattle/4055-Latona-Ave-NE-98105/home/118248
2026-09-19T20:39:35.232Z,Queen Anne,2026-08-21,130304,209964471,2460321,Closed,3448 14th Ave W,,Seattle,WA,98119,Queen Anne,Single Family,1,1921,4,3,3,1800,6000,1,1075000,597,,,,Charles Holmes,Providencia,Armada Homes Real Estate LLC,47.6517392,-122.3745974,https://www.redfin.com/WA/Seattle/3448-14th-Ave-W-98119/home/130304
2026-09-19T20:39:35.232Z,Queen Anne,2026-08-21,134006,221596831,2562449,Closed,1911 9th Ave W,,Seattle,WA,98119,Queen Anne,Single Family,1,1907,4,2,2,2160,2008,2,999999,463,,,,Garrett Thomsen,SCOUT,Lake & Company,47.6363152,-122.3693398,https://www.redfin.com/WA/Seattle/1911-9th-Ave-W-98119/home/134006
2026-09-19T20:39:35.232Z,Central Seattle,2026-08-21,136169,220934486,2554490,Closed,2034 Federal Ave E,,Seattle,WA,98102,North Capitol Hill,Single Family,1,1906,3,2.5,2,2390,4000,2,1500000,628,,,,Matt Stanford,COMPASS,Realogics Sotheby's Int'l Rlty,47.6382718,-122.318746,https://www.redfin.com/WA/Seattle/2034-Federal-Ave-E-98102/home/136169
2026-09-19T20:39:35.232Z,Central Seattle,2026-08-21,139201,220915012,2554647,Closed,2057 McGilvra Blvd E,,Seattle,WA,98112,Madison Park,Single Family,1,1941,3,2.5,2,1820,4000,1,2190000,1203,,,,Phoebe Day,Windermere Real Estate Co.,Coldwell Banker Bain,47.6386496,-122.2811434,https://www.redfin.com/WA/Seattle/2057-McGilvra-Blvd-E-98112/home/139201
2026-09-19T20:39:35.232Z,Central Seattle,2026-08-21,139328,214600756,2500257,Closed,2258 40th Ave E,,Seattle,WA,98112,Madison Park,Single Family,1,1965,3,2,2,1976,7000,1,2025000,1025,,,,Michael Ko,Coldwell Banker Bain,Coldwell Banker Bain,47.6397319,-122.2816187,https://www.redfin.com/WA/Seattle/2258-40th-Ave-E-98112/home/139328
2026-09-19T20:39:35.232Z,West Seattle,2026-08-21,149353,212615456,2478959,Closed,3028 63rd Ave SW,,Seattle,WA,98116,Alki,Townhouse,3,2018,3,2.5,2,2370,2093,1.5,1325000,559,,,,Corinne Smith,Keller Williams Rlty Bellevue,Real Broker LLC,47.5775374,-122.4128708,https://www.redfin.com/WA/Seattle/3028-63rd-Ave-SW-98116/home/149353
2026-09-19T20:39:35.232Z,West Seattle,2026-08-21,149573,220928713,2554149,Closed,2313 47th Ave SW,,Seattle,WA,98116,North Admiral,Single Family,1,1941,2,2,2,1900,4005,1.5,940000,495,,,,Cara Mohammadian,Windermere West Metro,The Agency Seattle/Eastside,47.5829437,-122.3921471,https://www.redfin.com/WA/Seattle/2313-47th-Ave-SW-98116/home/149573
2026-09-19T20:39:35.232Z,West Seattle,2026-08-21,150605,221275784,2558747,Closed,4011 SW Massachusetts St,,Seattle,WA,98116,North Admiral,Single Family,1,2009,3,3.5,3,1881,6966,,1550000,824,,,,Kelly Malloy,Windermere West Metro,John L Scott RE West Seattle,47.5878392,-122.3822346,https://www.redfin.com/WA/Seattle/4011-SW-Massachusetts-St-98116/home/150605
2026-09-19T20:39:35.232Z,West Seattle,2026-08-21,151325,222120758,2565326,Closed,4037 52nd Ave SW,,Seattle,WA,98116,Genesee,Single Family,1,1916,3,2,2,1650,5750,1,1075000,652,,,,Mara Haveson,COMPASS,Every Door Real Estate,47.5674777,-122.3991787,https://www.redfin.com/WA/Seattle/4037-52nd-Ave-SW-98116/home/151325
2026-09-19T20:39:35.232Z,West Seattle,2026-08-21,152968,215312851,2522636,Closed,5309 47th Ave SW,,Seattle,WA,98136,Seaview,Single Family,1,1954,4,2,2,2280,6075,1,964800,423,,,,John Traweek,Berkshire Hathaway HS NW,Providencia,47.5545014,-122.3926582,https://www.redfin.com/WA/Seattle/5309-47th-Ave-SW-98136/home/152968
2026-09-19T20:39:35.232Z,West Seattle,2026-08-21,155037,220585506,2551395,Closed,10235 33rd Ave SW,,Seattle,WA,98146,Arbor Heights,Single Family,1,1950,2,1,1,1600,6758,1,615000,384,,,,Robert Murray,"John L. Scott, Inc.",Columbia Partners Real Estate,47.5108157,-122.3741152,https://www.redfin.com/WA/Seattle/10235-33rd-Ave-SW-98146/home/155037
2026-09-19T20:39:35.232Z,West Seattle,2026-08-21,155553,222054089,2564311,Closed,9831 33rd Ave SW,,Seattle,WA,98126,Arbor Heights,Single Family,1,1942,2,1,1,710,6300,1,479950,676,,,,,Century 21 Blue Chip,Redfin,47.5147058,-122.3745984,https://www.redfin.com/WA/Seattle/9831-33rd-Ave-SW-98126/home/155553
2026-09-19T20:39:35.232Z,Green Lake,2026-08-21,171935525,214121076,2508883,Closed,437 NE 73rd St Unit A,Unit A,Seattle,WA,98115,Green Lake,Townhouse,3,2019,2,2,2,1112,800,1.5,765000,688,,,,Liana Li,WeLakeside,KW Greater Seattle,47.6813069,-122.3235122,https://www.redfin.com/WA/Seattle/437-NE-73rd-St-98115/unit-A/home/171935525
2026-09-19T20:39:35.232Z,West Seattle,2026-08-21,195906640,221050119,2557379,Closed,5946 18th Ave SW #1,#1,Seattle,WA,98106,West Seattle,Single Family,1,1942,3,2,2,1180,4503,1,650000,551,4,,,Yafate Yemuru,Specialty Real Estate Group,COMPASS,47.5488228,-122.3568118,https://www.redfin.com/WA/Seattle/5946-18th-Ave-SW-98106/unit-1/home/195906640
2026-09-19T20:39:35.232Z,NW Seattle,2026-08-21,198827254,214117003,2508838,Closed,11231 Greenwood Ave N Unit A,Unit A,Seattle,WA,98133,Greenwood,Townhouse,3,2025,3,3,3,1961,799,1.5,777500,396,24,,,Bentley Pugh,Keller Williams North Seattle,KW Everett,47.7115539,-122.3559387,https://www.redfin.com/WA/Seattle/11231-Greenwood-Ave-N-98133/unit-A/home/198827254
2026-09-19T20:39:35.232Z,Ballard (specific),2026-08-21,202354611,217140189,2543970,Closed,6226 7th Ave NW,,Seattle,WA,98107,Ballard,Single Family,1,2023,3,2,2,1109,2000,2,820000,739,16,,,Kara Mumma,The Agency Seattle,Real Broker LLC,47.674959,-122.364618,https://www.redfin.com/WA/Seattle/6226-7th-Ave-NE-98105/home/202354611
2026-09-19T20:39:35.232Z,Eastlake,2026-08-21,21706553,217006323,2540712,Closed,2031 Fairview Ave E Unit I,Unit I,Seattle,WA,98102,Eastlake,Single Family,1,1977,2,2,2,1033,965,1,1980000,1917,955,,,Matt Goyer,Urban Living,Capstone Commercial,47.637845,-122.330751,https://www.redfin.com/WA/Seattle/2031-Fairview-Ave-E-98102/unit-I/home/21706553
2026-09-19T20:39:35.232Z,Central Seattle,2026-08-21,22466440,221804806,2563405,Closed,1120 26th Ave S,,Seattle,WA,98144,Judkins,Townhouse,3,2011,3,2.5,2,1440,1190,1.5,749500,520,,,,Cait Greeley,Ensemble,Realogics Sotheby's Int'l Rlty,47.5923722,-122.2987782,https://www.redfin.com/WA/Seattle/1120-26th-Ave-S-98144/home/22466440
2026-09-19T20:39:35.232Z,Queen Anne,2026-08-21,2741,222791227,2573007,Closed,100 W Highland Dr #210,#210,Seattle,WA,98115,Queen Anne,Single Family,1,1921,2,2,2,1485,,1,1250000,842,1345,,,Ashlyn Pawlak,Windermere Real Estate Midtown,Windermere Real Estate Co.,47.630011,-122.358569,https://www.redfin.com/WA/Seattle/100-W-Highland-Dr-98119/unit-210/home/2741
2026-09-19T20:39:35.232Z,NE Seattle,2026-08-21,28582384,216774883,2538823,Closed,3010 NE 55th St,,Seattle,WA,98105,Bryant,Townhouse,3,2010,3,2.5,2,1770,1600,1.5,825000,466,,,,Catherine Ferrera,COMPASS,Windermere Real Estate Co.,47.6686831,-122.2945137,https://www.redfin.com/WA/Seattle/3010-NE-55th-St-98105/home/28582384
2026-09-19T20:39:35.232Z,NW Seattle,2026-08-21,291518,221707595,2561887,Closed,13026 6th Ave NW,,Seattle,WA,98177,Broadview,Single Family,1,1941,3,2,2,2542,8160,1.5,967000,380,,,,Nancy Carroll,Engel & Voelkers Seattle DT,"RE/MAX Metro Realty, Inc.",47.7240974,-122.3633607,https://www.redfin.com/WA/Seattle/13026-6th-Ave-NW-98177/home/291518
2026-09-19T20:39:35.232Z,Green Lake,2026-08-21,307340,221175883,2551554,Closed,1701 N 82nd St,,Seattle,WA,98103,Green Lake,Single Family,1,1941,3,2,2,2160,3995,1,1225000,567,,,,Tammy Heldridge,Windermere Real Estate Co.,COMPASS,47.6885321,-122.3375497,https://www.redfin.com/WA/Seattle/1701-N-82nd-St-98103/home/307340
2026-09-19T20:39:35.232Z,NE Seattle,2026-08-21,315442,216492773,2534809,Closed,6848 31st Ave NE,,Seattle,WA,98115,Bryant,Single Family,1,1926,3,2,2,2100,4000,2,925000,440,,,,Liz Suver,Windermere Real Estate Co.,Coldwell Banker Danforth,47.6790494,-122.2938518,https://www.redfin.com/WA/Seattle/6848-31st-Ave-NE-98115/home/315442
2026-09-19T20:39:35.232Z,West Seattle,2026-08-21,328000,216815307,2539285,Closed,3602 SW Lander St,,Seattle,WA,98126,Admiral,Single Family,1,1927,4,4,3,3580,5000,,2100000,587,,,,Hollie Johnson,Coldwell Banker Bain,Windermere Real Estate Midtown,47.5794455,-122.3773132,https://www.redfin.com/WA/Seattle/3602-SW-Lander-St-98126/home/328000
2026-09-19T20:39:35.232Z,West Seattle,2026-08-21,328515,222746114,2572734,Closed,3219 Walnut Ave SW,,Seattle,WA,98116,Admiral,Single Family,1,1910,1,1,1,960,4793,1,870000,906,,,,,,Windermere West Metro,47.5749972,-122.3838727,https://www.redfin.com/WA/Seattle/3219-Walnut-Ave-SW-98116/home/328515
2026-09-19T20:39:35.232Z,Ballard (specific),2026-08-21,35624909,220603018,2550273,Closed,6114 8th Ave NW,,Seattle,WA,98107,Ballard,Single Family,1,2013,3,3.5,3,1880,2193,,1045000,556,,,,Jeremy Burton,KW Greater Seattle,Kelly Right RE of Seattle LLC,47.6735806,-122.3657912,https://www.redfin.com/WA/Seattle/6114-8th-Ave-NW-98107/home/35624909
2026-09-19T20:39:35.232Z,Central Seattle,2026-08-21,4713,220647556,2550230,Closed,3146 Portage Bay Pl E Unit B,Unit B,Seattle,WA,98102,Portage Bay,Single Family,1,1940,0,1,1,600,1,1,799000,1332,470,,,Molly Cartwright,Windermere Real Estate Midtown,Windermere Real Estate/East,47.6501594,-122.3183745,https://www.redfin.com/WA/Seattle/3146-Portage-Bay-Pl-E-98102/unit-B/home/4713
2026-09-19T20:39:35.232Z,Phinney Ridge,2026-08-21,495405,220608823,2549709,Closed,6742 7th Ave NW,,Seattle,WA,98117,Ballard,Single Family,1,1929,3,2,2,1820,3180,1,950000,522,,,,Roselyn Reiter,TEC Real Estate Inc.,Coldwell Banker Bain,47.6790353,-122.3642938,https://www.redfin.com/WA/Seattle/6742-7th-Ave-NW-98117/home/495405
2026-09-19T20:39:35.232Z,NW Seattle,2026-08-21,95972,222062884,2565419,Closed,14053 2nd Ave NW,,Seattle,WA,98177,Broadview,Single Family,1,1945,3,2,2,1610,7442,1,1116000,693,,,,Peri Erickson-Brown,Windermere RE Greenwood,Windermere RE Greenwood,47.7320077,-122.3599633,https://www.redfin.com/WA/Seattle/14053-2nd-Ave-NW-98177/home/95972
2026-09-19T20:39:35.232Z,NW Seattle,2026-08-21,97339,221554734,2561352,Closed,9718 12th Ave NW,,Seattle,WA,98117,Crown Hill,Single Family,1,1929,4,2,2,2560,7425,2,950000,371,,,,Kari Scott,John L Scott RE West Seattle,WA Move Real Estate LLC,47.7007029,-122.371069,https://www.redfin.com/WA/Seattle/9718-12th-Ave-NW-98117/home/97339
2026-09-19T19:54:21.154Z,Maple Leaf,2026-08-20,107797,215353618,2523021,Closed,10801 12th Ave NE,,Seattle,WA,98125,Maple Leaf,Single Family,1,1953,4,2,2,2420,7560,1,990000,409,,,,,Windermere Real Estate Co.,Redfin,47.7073141,-122.3156055,https://www.redfin.com/WA/Seattle/10801-12th-Ave-NE-98125/home/107797
2026-09-19T19:54:21.154Z,Wallingford,2026-08-20,117796,220962483,2555724,Closed,4655 Eastern Ave N,,Seattle,WA,98103,Wallingford,Single Family,1,1915,4,2,2,2430,4000,1.5,1409000,580,,,,Barbara Nelson,Lake & Company,Windermere Real Estate/PSR Inc,47.6641978,-122.329407,https://www.redfin.com/WA/Seattle/4655-Eastern-Ave-N-98103/home/117796
2026-09-19T19:54:21.154Z,Queen Anne,2026-08-20,132540,220637312,2548969,Closed,310 W Garfield St,,Seattle,WA,98119,Queen Anne,Single Family,1,1900,4,3.5,3,3630,3600,2,2365000,652,,,,Sam Konswa,Queen Anne Real Estate,ZNonMember-Office-MLS,47.6337224,-122.3615396,https://www.redfin.com/WA/Seattle/310-W-Garfield-St-98119/home/132540
2026-09-19T19:54:21.154Z,Queen Anne,2026-08-20,134888,214739340,2517961,Closed,362 Ward St,,Seattle,WA,98109,Queen Anne,Single Family,1,2020,5,4.5,4,4420,4860,2,4950000,1120,,,,Mike Moghaddas,COMPASS,ShopProp Inc.,47.628238,-122.3496639,https://www.redfin.com/WA/Seattle/362-Ward-St-98109/home/134888
2026-09-19T19:54:21.154Z,Central Seattle,2026-08-20,140160,216728101,2537657,Closed,2015 42nd Ave E,,Seattle,WA,98112,Madison Park,Single Family,1,1911,3,2.5,2,2160,3723,2,2350000,1088,,,,Eric Premo,COMPASS,COMPASS,47.6374422,-122.2787663,https://www.redfin.com/WA/Seattle/2015-42nd-Ave-E-98112/home/140160
2026-09-19T19:54:21.154Z,Central Seattle,2026-08-20,142770,221054416,2557461,Closed,511 Martin Luther King Jr Way S,,Seattle,WA,98144,Central Area,Townhouse,3,2005,3,2.5,2,1322,1796,1.5,625000,473,,,,Matthew Miner,COMPASS,Windermere RE Greenwood,47.5976004,-122.297785,https://www.redfin.com/WA/Seattle/511-Martin-Luther-King-Jr-Way-S-98144/home/142770
2026-09-19T19:54:21.154Z,Central Seattle,2026-08-20,143308,221151002,2559142,Closed,1012 20th Ave S,,Seattle,WA,98144,Judkins,Single Family,1,1908,4,1.5,1,2140,6000,1,699000,327,,,,Ethan Austin,Coldwell Banker Danforth,Coldwell Banker Bain,47.5933774,-122.3059759,https://www.redfin.com/WA/Seattle/1012-20th-Ave-S-98144/home/143308
2026-09-19T19:54:21.154Z,Central Seattle,2026-08-20,144959,220914402,2555467,Closed,525 27th Ave,,Seattle,WA,98122,Leschi,Single Family,1,1912,6,4.5,4,3310,3500,2,1395000,421,,,,Josh Paulus,"Windermere RE/Capitol Hill,Inc",Windermere Real Estate/Summit,47.6069555,-122.298133,https://www.redfin.com/WA/Seattle/525-27th-Ave-98122/home/144959
2026-09-19T19:54:21.154Z,West Seattle,2026-08-20,153516,221711559,2562102,Closed,4837 46th Ave SW,,Seattle,WA,98116,Alaska Junction,Single Family,1,1954,3,2,2,1800,5499,1,1123000,624,,,,Scott Monroe,Windermere West Metro,Windermere Real Estate Midtown,47.5582483,-122.3912907,https://www.redfin.com/WA/Seattle/4837-46th-Ave-SW-98116/home/153516
2026-09-19T19:54:21.154Z,West Seattle,2026-08-20,161624,220567393,2550787,Closed,6359 18th Ave SW,,Seattle,WA,98106,Puget Ridge,Single Family,1,1957,5,2,2,2020,8636,1,825000,408,,,,Terry McMahan,Coldwell Banker Bain,KW Greater Seattle,47.5448436,-122.3574305,https://www.redfin.com/WA/Seattle/6359-18th-Ave-SW-98106/home/161624
2026-09-19T19:54:21.154Z,West Seattle,2026-08-20,18661534,215345397,2517761,Closed,6942 31st Ave SW,,Seattle,WA,98126,High Point,Townhouse,3,2017,3,3,3,1540,1259,1.5,665000,432,374,,,Brandon Brooke,COMPASS,Windermere Real Estate Central,47.5399804,-122.3715146,https://www.redfin.com/WA/Seattle/6942-31st-Ave-SW-98126/home/18661534
2026-09-19T19:54:21.154Z,Northgate,2026-08-20,195559897,220574293,2550654,Closed,215 NE 123rd St,,Seattle,WA,98125,Haller Lake,Single Family,1,2025,4,3.5,3,2466,1,1.5,939000,381,177,,,Andy Sather,"John L. Scott, Inc.",Windermere Real Estate Midtown,47.7175542,-122.3272965,https://www.redfin.com/WA/Seattle/215-NE-123rd-St-98125/home/195559897
2026-09-19T19:54:21.154Z,Eastlake,2026-08-20,201026035,217238210,2545801,Closed,2010 Fairview Ave E Unit B,Unit B,Seattle,WA,98102,Eastlake,Townhouse,3,2026,3,3,3,1783,956,1.5,1448750,813,116,,,Tom Skepetaris,Realogics Sotheby's Int'l Rlty,Lake & Company,47.6371963,-122.3290806,https://www.redfin.com/WA/Seattle/2010-Fairview-Ave-E-98102/unit-B/home/201026035
2026-09-19T19:54:21.154Z,NW Seattle,2026-08-20,201843392,221129739,2558704,Closed,9725 Evanston Ave N,,Seattle,WA,98103,Greenwood,Single Family,1,2026,4,3.5,3,2041,1457,3,1090000,534,124,,,Ranjani Ravi,eXp Realty,COMPASS,47.7003822,-122.3515499,https://www.redfin.com/WA/Seattle/9725-Evanston-Ave-N-98103/home/201843392
2026-09-19T19:54:21.154Z,Central Seattle,2026-08-20,202718893,220691774,2551437,Closed,2591 E Madison St #2567,#2567,Seattle,WA,98112,Madison Valley,Townhouse,3,1978,2,1.5,1,1540,,1.5,689999,448,517,,,Jamie Bobson,Sammamish Realty Inc.,Coldwell Banker Bain,47.6218779,-122.2981246,https://www.redfin.com/WA/Seattle/2591-E-Madison-St-98112/unit-2567/home/202718893
2026-09-19T19:54:21.154Z,Wallingford,2026-08-20,203228248,221194746,2559001,Closed,4415 2nd Ave NE Unit B,Unit B,Seattle,WA,98105,Wallingford,Townhouse,3,2026,3,2,2,1232,916,1.5,799000,649,78,,,John Cowan,Windermere Real Estate Co.,COMPASS,47.6607936,-122.3276503,https://www.redfin.com/WA/Seattle/4415-2nd-Ave-NE-98105/unit-B/home/203228248
2026-09-19T19:54:21.154Z,NW Seattle,2026-08-20,22440866,220862466,2553308,Closed,935 N 97th St Unit B,Unit B,Seattle,WA,98103,Greenwood,Townhouse,3,2009,3,2.5,2,1440,1102,1.5,535000,372,,,,Brad Hinckley,COMPASS,COMPASS,47.69944,-122.3456536,https://www.redfin.com/WA/Seattle/935-N-97th-St-98103/unit-B/home/22440866
2026-09-19T19:54:21.154Z,Central Seattle,2026-08-20,22632621,216925417,2480968,Closed,3431 E Superior St,,Seattle,WA,98122,Leschi,Single Family,1,1971,3,1.5,1,2210,5279,2,3590000,1624,,,,Adam Morrow,Sound Counsel Realty,"John L. Scott, Inc.",47.6025842,-122.2880943,https://www.redfin.com/WA/Seattle/3431-E-Superior-St-98122/home/22632621
2026-09-19T19:54:21.154Z,NW Seattle,2026-08-20,288728,214280123,2511339,Closed,10248 Richwood Ave NW,,Seattle,WA,98177,Blue Ridge,Single Family,1,1967,4,3,3,2580,7941,1,1885000,731,161,,,Rob McGarty,Bushwick,COMPASS,47.7031196,-122.3844015,https://www.redfin.com/WA/Seattle/10248-Richwood-Ave-NW-98177/home/288728
2026-09-19T19:54:21.154Z,NW Seattle,2026-08-20,289023,221198149,2559536,Closed,2127 NW 99th St,,Seattle,WA,98117,North Beach,Single Family,1,1958,4,3,3,2320,5408,1,1600000,690,,,,Lilly Berry,Windermere RE Greenwood,John L Scott Madrona Group,47.7010024,-122.3842756,https://www.redfin.com/WA/Seattle/2127-NW-99th-St-98117/home/289023
2026-09-19T19:54:21.154Z,NW Seattle,2026-08-20,290914,220971862,2547475,Closed,12011 6th Ave NW,,Seattle,WA,98177,Broadview,Single Family,1,1968,5,3,3,2620,7219,1,1450000,553,,,,Steve Hill,Windermere RE Greenwood,Windermere Real Estate Midtown,47.7168339,-122.3640151,https://www.redfin.com/WA/Seattle/12011-6th-Ave-NW-98177/home/290914
2026-09-19T19:54:21.154Z,NE Seattle,2026-08-20,310606,217208734,2538228,Closed,1902 NE 73rd St,,Seattle,WA,98115,Ravenna,Single Family,1,1920,4,2,2,3600,6200,2,1725000,479,,,,Kevin Cunningham,Windermere Real Estate Co.,Windermere Real Estate Co.,47.681489,-122.3075201,https://www.redfin.com/WA/Seattle/1902-NE-73rd-St-98115/home/310606
2026-09-19T19:54:21.154Z,NE Seattle,2026-08-20,313373,212711187,2482202,Closed,6222 37th Ave NE,,Seattle,WA,98115,Bryant,Single Family,1,1999,5,3,3,4170,4300,2,1657000,397,,,,Troy Lehman,Redfin,The Landmark Group,47.6746964,-122.2877298,https://www.redfin.com/WA/Seattle/6222-37th-Ave-NE-98115/home/313373
2026-09-19T19:54:21.154Z,Central Seattle,2026-08-20,45451616,221143520,2555935,Closed,728 Boylston Ave E Unit B,Unit B,Seattle,WA,98102,Broadway,Townhouse,3,2013,2,2.5,2,1930,1350,1.5,1435000,744,,,,Forrest Moody,Redfin,"Windermere RE/Capitol Hill,Inc",47.6259785,-122.3232813,https://www.redfin.com/WA/Seattle/728-Boylston-Ave-E-98102/unit-B/home/45451616
2026-09-19T19:54:21.154Z,West Seattle,2026-08-20,469608,221000556,2549757,Closed,3701 SW Henderson St,,Seattle,WA,98126,Fauntleroy,Single Family,1,1941,3,2,2,2370,6300,1,950000,401,,,,,Windermere Real Estate/East,Redfin,47.5226882,-122.3796623,https://www.redfin.com/WA/Seattle/3701-SW-Henderson-St-98126/home/469608
2026-09-19T19:54:21.154Z,West Seattle,2026-08-20,471889,216986329,2540239,Closed,9219 30th Ave SW,,Seattle,WA,98126,Westwood,Single Family,1,1951,3,2,2,1420,5500,1,665000,468,,,,Charli Rediker,"Windermere RE/Capitol Hill,Inc",Real Broker LLC,47.5204082,-122.3716276,https://www.redfin.com/WA/Seattle/9219-30th-Ave-SW-98126/home/471889
2026-09-19T19:54:21.154Z,West Seattle,2026-08-20,473963,221582482,2562244,Closed,9223 21st Ave SW,,Seattle,WA,98106,Westwood,Single Family,1,1941,2,1,1,780,4000,1,632000,810,,,,Rob McGarty,Bushwick,Windermere Real Estate Midtown,47.5203346,-122.3607913,https://www.redfin.com/WA/Seattle/9223-21st-Ave-SW-98106/home/473963
